mid_price,volume_usd,quote_currency,estimated_delivery_price,creation_timestamp,base_currency,underlying_index,underlying_price,mark_iv,volume,interest_rate,price_change,open_interest,ask_price,bid_price,instrument_name,mark_price,last,low,high
,0.0,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,86.97,0.0,0.0,,0.0,,,BTC-29MAR24-72500-C,0.08426871,,,
0.0475,248188.33,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,84.29,72.4,0.0,12.3457,48.8,0.0485,0.0465,BTC-28JUN24-120000-C,0.05107066,0.0455,0.0405,0.0505
0.00035,1127.78,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,100.0,17.2,0.0,175.0,637.0,0.0005,0.0002,BTC-29MAR24-36000-P,2.303e-05,0.0011,0.0004,0.0011
,0.0,BTC,72011.29,1710223032951,BTC,BTC-22MAR24,73182.95,100.0,0.0,0.0,,0.0,,,BTC-22MAR24-45000-C,0.38521607,,,
0.00045,43149.89,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,93.85,134.9,0.0,-77.1429,102.0,0.0008,0.0001,BTC-12MAR24-70500-P,0.00642052,0.0032,0.0005,0.014
,0.0,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,100.0,0.0,0.0,,0.0,,,BTC-28JUN24-140000-P,0.86096345,,,
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72505.58708731517,100.0,0.0,0.0,,0.0,0.039,,BTC-14MAR24-73250-C,0.02956469,,,
0.00625,49274.35,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,97.26,100.2,0.0,-25.0,46.2,0.0065,0.006,BTC-29MAR24-100000-C,0.00865403,0.006,0.006,0.008
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-5APR24,74093.35500000001,64.98,0.0,0.0,,50.0,,,BTC-5APR24-68000-P,0.03158477,0.0587,,
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72142.0271002483,100.0,0.0,0.0,,0.0,0.025,,BTC-14MAR24-74750-C,0.01594197,,,
,63920.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,93.27,50.0,0.0,0.0,0.0,0.039,,BTC-12MAR24-71750-C,0.02079556,0.0178,0.0178,0.0178
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,95.69,0.0,0.0,,0.0,0.0055,,BTC-12MAR24-69750-P,0.00426801,,,
,0.0,BTC,72011.29,1710223032951,BTC,BTC-27SEP24,80712.49,94.69,0.0,0.0,,0.0,,,BTC-27SEP24-170000-C,0.07180405,,,
,0.0,BTC,72011.29,1710223032951,BTC,BTC-22MAR24,73182.95,100.0,0.0,0.0,,0.0,,,BTC-22MAR24-95000-C,0.00539733,,,
,0.0,BTC,72011.29,1710223032951,BTC,BTC-27SEP24,80619.44,82.91,0.0,0.0,,0.0,,,BTC-27SEP24-64000-C,0.33370982,0.22,,
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72505.58708731517,99.26,0.0,0.0,,0.0,0.012,,BTC-14MAR24-67500-P,0.0092371,,,
0.01955,42850.01,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,95.69,18.4,0.0,248.0,33.6,0.0375,0.0016,BTC-12MAR24-69500-C,0.04324008,0.0435,0.0125,0.0435
0.02175,460885.64,BTC,72011.29,1710223032951,BTC,SYN.BTC-13MAR24,72435.84417463036,91.77,242.9,0.0,10.0,63.6,0.0235,0.02,BTC-13MAR24-71500-C,0.03178781,0.022,0.019,0.0315
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72505.58708731517,70.55,0.0,0.0,,0.0,0.042,,BTC-14MAR24-72750-C,0.02257918,,,
0.55275,0.0,BTC,72011.29,1710223032951,BTC,BTC-27DEC24,81002.9024,69.71,0.0,0.0,,307.5,0.85,0.2555,BTC-27DEC24-90000-P,0.3169795,0.4115,,
0.32575,315987.26,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,80.63,13.3,0.0,0.0,13.3,0.3335,0.318,BTC-28JUN24-95000-P,0.32877678,0.3285,0.3285,0.3285
0.59925,1608575.63,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,100.0,38.1,0.0,0.0,360.3,0.602,0.5965,BTC-26APR24-30000-C,0.6013677,0.593,0.593,0.593
0.149,224078.65,BTC,72011.29,1710223032951,BTC,BTC-27SEP24,80619.44,75.0,20.1,0.0,-14.7493,167.2,0.1515,0.1465,BTC-27SEP24-70000-P,0.14464515,0.1445,0.144,0.1695
0.05925,336479.97,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76373.63777777778,91.41,76.6,0.0,5.3097,135.0,0.061,0.0575,BTC-31MAY24-100000-C,0.07837099,0.0595,0.0565,0.0645
0.09625,1593119.93,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,80.5,225.4,0.0,-11.5741,75.4,0.0975,0.095,BTC-26APR24-73000-P,0.09758917,0.0955,0.0945,0.108
0.129,845206.56,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76373.63777777778,78.51,90.0,0.0,-6.8592,143.0,0.131,0.127,BTC-31MAY24-74000-P,0.12915176,0.129,0.1275,0.1385
0.01125,58259.65,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,86.8,64.8,0.0,8.6957,174.4,0.0115,0.011,BTC-26APR24-51000-P,0.01232096,0.0125,0.0115,0.0125
0.0033,0.0,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,92.59,0.0,0.0,,340.1,0.0036,0.003,BTC-28JUN24-30000-P,0.00363136,0.0042,,
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-13MAR24,72079.30420049661,90.29,0.0,0.0,,0.0,0.0475,,BTC-13MAR24-74250-P,0.0385074,,,
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,0.0,0.0,,0.0,0.0001,,BTC-12MAR24-63500-P,1.609e-05,,,
0.01675,571611.91,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72505.58708731517,95.8,334.6,0.0,-27.451,46.5,0.0175,0.016,BTC-14MAR24-73500-C,0.0266604,0.0185,0.0175,0.0355
,0.0,BTC,72011.29,1710223032951,BTC,BTC-27SEP24,80619.44,79.35,0.0,0.0,,0.0,,,BTC-27SEP24-78000-C,0.2436811,,,
,82630.19,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76373.63777777778,100.0,2.5,0.0,0.0,24.7,0.469,,BTC-31MAY24-42000-C,0.46660867,0.457,0.457,0.457
0.74075,0.0,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77322.77,100.0,0.0,0.0,,511.2,0.7485,0.733,BTC-28JUN24-20000-C,0.74189976,0.7,,
0.072,2465841.08,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,89.88,247.0,0.0,18.3761,29.7,0.136,0.008,BTC-29MAR24-65000-C,0.14782318,0.1385,0.117,0.1425
0.0065,492871.85,BTC,72011.29,1710223032951,BTC,BTC-15MAR24,72575.33,94.77,738.1,0.0,-46.4286,570.2,0.0075,0.0055,BTC-15MAR24-67000-P,0.01029497,0.0075,0.0075,0.014
,0.0,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75195.36,100.0,0.0,0.0,,0.1,,,BTC-26APR24-33000-C,0.5619271,1.0,,
0.00075,574883.73,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,94.25,577.3,0.0,-77.6471,60.9,0.0014,0.0001,BTC-12MAR24-72500-C,0.01553012,0.0019,0.0019,0.016
0.35225,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76373.63777777778,82.4,0.0,0.0,,28.5,0.3585,0.346,BTC-31MAY24-51000-C,0.35626176,0.3035,,
0.11225,566025.72,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,79.84,69.8,0.0,3.271,148.0,0.114,0.1105,BTC-28JUN24-90000-C,0.11561949,0.1105,0.107,0.117
,0.0,BTC,72011.29,1710223032952,BTC,BTC-27DEC24,81002.9024,61.89,0.0,0.0,,0.0,,,BTC-27DEC24-74000-P,0.16769342,,,
0.00555,94278.08,BTC,72011.29,1710223032952,BTC,SYN.BTC-12MAR24,72366.10126194553,93.48,100.0,0.0,0.0,0.0,0.011,0.0001,BTC-12MAR24-71250-P,0.00960984,0.0131,0.0131,0.0132
0.099,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-14MAR24,72505.58708731517,99.26,0.0,0.0,,0.0,0.1065,0.0915,BTC-14MAR24-65000-C,0.10734538,,,
0.5885,380108.24,BTC,72011.29,1710223032952,BTC,BTC-28JUN24,77316.26,91.58,9.0,0.0,0.8576,495.8,0.597,0.58,BTC-28JUN24-32000-C,0.59103761,0.588,0.583,0.588
,0.0,BTC,72011.29,1710223032952,BTC,BTC-27DEC24,81002.9024,93.01,0.0,0.0,,53.4,1.4,,BTC-27DEC24-160000-P,1.1040191,1.1895,,
,0.0,BTC,72011.29,1710223032952,BTC,BTC-22MAR24,73182.95,100.0,0.0,0.0,,0.0,,0.005,BTC-22MAR24-30000-C,0.59008492,,,
,8986.77,BTC,72011.29,1710223032952,BTC,SYN.BTC-31MAY24,76373.63777777778,100.0,2.8,0.0,0.0,0.0,,,BTC-31MAY24-125000-C,0.04491248,0.0125,0.0447,0.0447
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-5APR24,74093.35500000001,70.21,0.0,0.0,,0.0,,,BTC-5APR24-80000-P,0.12207027,,,
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-5APR24,74093.35500000001,65.64,0.0,0.0,,0.0,,,BTC-5APR24-66000-C,0.13309882,,,
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-5APR24,74093.35500000001,65.64,0.0,0.0,,0.0,,,BTC-5APR24-67000-C,0.12354228,,,
0.48575,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-31MAY24,76373.63777777778,100.0,0.0,0.0,,14.5,0.492,0.4795,BTC-31MAY24-40000-C,0.48917185,0.4295,,
0.17475,0.0,BTC,72011.29,1710223032952,BTC,BTC-27DEC24,81002.9024,78.57,0.0,0.0,,127.0,0.178,0.1715,BTC-27DEC24-110000-C,0.17294398,0.63,,
0.0155,97914.98,BTC,72011.29,1710223032952,BTC,BTC-26APR24,75201.87,84.93,80.7,0.0,0.0,45.9,0.016,0.015,BTC-26APR24-54000-P,0.01728194,0.017,0.0165,0.0185
0.12675,1786805.11,BTC,72011.29,1710223032952,BTC,BTC-26APR24,75201.87,80.25,191.6,0.0,29.9492,30.5,0.129,0.1245,BTC-26APR24-72000-C,0.13303339,0.128,0.0985,0.134
0.079,534778.65,BTC,72011.29,1710223032952,BTC,BTC-15MAR24,72575.33,94.77,91.1,0.0,20.1493,428.4,0.081,0.077,BTC-15MAR24-67000-C,0.08708623,0.0805,0.067,0.089
,374628.14,BTC,72011.29,1710223032952,BTC,BTC-27DEC24,81002.9024,71.05,25.0,0.0,0.0,0.0,,,BTC-27DEC24-84000-C,0.23525232,0.159,0.2185,0.2185
0.474,85981.0,BTC,72011.29,1710223032952,BTC,BTC-27SEP24,80619.44,82.94,2.8,0.0,1.0169,305.0,0.477,0.471,BTC-27SEP24-45000-C,0.48255941,0.447,0.4425,0.447
0.0865,291130.02,BTC,72011.29,1710223032952,BTC,BTC-28JUN24,77316.26,78.73,46.9,0.0,3.5928,94.3,0.0875,0.0855,BTC-28JUN24-65000-P,0.08922761,0.0865,0.0835,0.0885
0.06525,1884214.3,BTC,72011.29,1710223032952,BTC,BTC-15MAR24,72575.33,97.15,410.9,0.0,-3.0075,372.5,0.0675,0.063,BTC-15MAR24-76000-P,0.06788039,0.0645,0.0625,0.07
0.52375,110185.64,BTC,72011.29,1710223032952,BTC,BTC-27SEP24,80619.44,90.32,2.2,0.0,0.0,1346.7,0.6975,0.35,BTC-27SEP24-25000-C,0.69564173,0.6925,0.6925,0.6925
,1131911.07,BTC,72011.29,1710223032952,BTC,BTC-27SEP24,80619.44,82.91,100.0,0.0,-0.486,0.0,,,BTC-27SEP24-66000-P,0.13949707,0.1638,0.1638,0.1646
0.0041,111489.59,BTC,72011.29,1710223032952,BTC,SYN.BTC-14MAR24,72505.58708731517,100.0,223.5,0.0,-43.75,154.4,0.0046,0.0036,BTC-14MAR24-78000-C,0.00980132,0.0045,0.0045,0.009
,920591.01,BTC,72011.29,1710223032952,BTC,BTC-27DEC24,81002.9024,100.0,27.4,0.0,4.3956,339.5,,0.4675,BTC-27DEC24-46000-C,0.53371236,0.475,0.444,0.4825
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-14MAR24,72505.58708731517,99.26,0.0,0.0,,0.0,0.0085,,BTC-14MAR24-65500-P,0.00463125,,,
,0.0,BTC,72011.29,1710223032952,BTC,BTC-26APR24,75195.36,100.0,0.0,0.0,,0.0,,,BTC-26APR24-125000-P,0.67758867,,,
0.43425,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-31MAY24,76380.14777777778,85.98,0.0,0.0,,32.1,0.444,0.4245,BTC-31MAY24-44000-C,0.43592685,0.3865,,
,0.0,BTC,72011.29,1710223032952,BTC,BTC-26APR24,75195.36,100.0,0.0,0.0,,0.0,,,BTC-26APR24-26000-P,7.804e-05,,,
,400775.63,BTC,72011.29,1710223032952,BTC,BTC-22MAR24,73182.95,100.0,25.0,0.0,0.0,0.0,,,BTC-22MAR24-53000-C,0.27748568,0.338,0.2341,0.2341
0.01075,327857.03,BTC,72011.29,1710223032952,BTC,SYN.BTC-14MAR24,72505.58708731517,100.0,277.0,0.0,-38.8889,79.5,0.011,0.0105,BTC-14MAR24-75000-C,0.02033118,0.011,0.011,0.02
0.02175,947644.01,BTC,72011.29,1710223032952,BTC,BTC-15MAR24,72575.33,93.13,493.9,0.0,-35.7143,221.0,0.023,0.0205,BTC-15MAR24-71000-P,0.02713708,0.0225,0.0215,0.035
,0.0,BTC,72011.29,1710223032952,BTC,BTC-29MAR24,73726.02,86.97,0.0,0.0,,0.0,,,BTC-29MAR24-72500-P,0.06760196,,,
0.23975,1814637.36,BTC,72011.29,1710223032952,BTC,BTC-26APR24,75201.87,81.77,107.3,0.0,3.2609,4.0,0.2415,0.238,BTC-26APR24-59000-C,0.24398343,0.2375,0.23,0.239
0.27425,0.0,BTC,72011.29,1710223032952,BTC,BTC-28JUN24,77322.77,79.84,0.0,0.0,,182.9,0.283,0.2655,BTC-28JUN24-90000-P,0.27957129,0.338,,
,0.0,BTC,72011.29,1710223032952,BTC,BTC-22MAR24,73182.95,97.14,0.0,0.0,,0.0,,,BTC-22MAR24-90000-P,0.23917573,0.462,,
0.0003,0.0,BTC,72011.29,1710223032952,BTC,BTC-15MAR24,72575.33,100.0,0.0,0.0,,138.8,0.0005,0.0001,BTC-15MAR24-49000-P,9e-07,0.0006,,
0.05275,251242.56,BTC,72011.29,1710223032952,BTC,SYN.BTC-31MAY24,76380.14777777778,78.65,64.4,0.0,-10.2564,27.1,0.0545,0.051,BTC-31MAY24-61000-P,0.05451304,0.0525,0.0525,0.0585
0.00245,30184.81,BTC,72011.29,1710223032952,BTC,SYN.BTC-14MAR24,72505.58708731517,99.26,122.5,0.0,-34.6939,97.9,0.003,0.0019,BTC-14MAR24-66000-P,0.00556177,0.0032,0.0031,0.0049
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-13MAR24,72079.30420049661,90.29,0.0,0.0,,0.0,0.016,,BTC-13MAR24-74250-C,0.00839202,,,
0.12125,1787994.42,BTC,72011.29,1710223032952,BTC,BTC-15MAR24,72575.33,100.0,101.0,0.0,-1.0225,371.1,0.241,0.0015,BTC-15MAR24-55000-C,0.24221946,0.242,0.242,0.2455
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-31MAY24,76373.63777777778,100.0,0.0,0.0,,0.0,,,BTC-31MAY24-41000-P,0.01464976,,,
0.15225,1425438.96,BTC,72011.29,1710223032952,BTC,SYN.BTC-31MAY24,76380.14777777778,79.55,129.7,0.0,-1.3072,20.2,0.1545,0.15,BTC-31MAY24-77000-P,0.15304614,0.151,0.1495,0.158
,7230.15,BTC,72011.29,1710223032952,BTC,SYN.BTC-12MAR24,72366.10126194553,96.85,57.2,0.0,-99.1304,39.6,0.0003,,BTC-12MAR24-68500-P,0.00188265,0.0001,0.0001,0.0115
0.502,1061128.2,BTC,72011.29,1710223032952,BTC,BTC-27SEP24,80625.95,82.94,28.8,0.0,6.547,311.6,0.511,0.493,BTC-27SEP24-42000-C,0.51073972,0.5045,0.4735,0.5158
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-12MAR24,72366.10126194553,97.39,0.0,0.0,,0.0,0.0715,,BTC-12MAR24-68250-C,0.058474,,,
0.193,501994.38,BTC,72011.29,1710223032952,BTC,SYN.BTC-31MAY24,76373.63777777778,78.5,35.6,0.0,13.1579,180.9,0.194,0.192,BTC-31MAY24-68000-C,0.19991866,0.1935,0.171,0.202
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,0.0,0.0,,0.0,0.13,,BTC-12MAR24-63500-C,0.12253341,,,
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-14MAR24,72505.58708731517,99.26,0.0,0.0,,0.0,0.112,,BTC-14MAR24-67500-C,0.07827436,,,
,0.0,BTC,72011.29,1710223032952,BTC,BTC-27DEC24,81002.9024,77.1,0.0,0.0,,0.0,,,BTC-27DEC24-72000-P,0.20225629,0.324,,
,0.0,BTC,72011.29,1710223032952,BTC,BTC-27DEC24,81002.9024,90.9,0.0,0.0,,0.2,0.388,,BTC-27DEC24-66000-C,0.38690129,0.146,,
0.0007,61819.02,BTC,72011.29,1710223032952,BTC,SYN.BTC-12MAR24,72366.10126194553,93.48,150.5,0.0,-81.2121,103.9,0.0013,0.0001,BTC-12MAR24-71000-P,0.00842337,0.0031,0.0002,0.0165
,0.0,BTC,72011.29,1710223032952,BTC,BTC-27SEP24,80619.44,99.37,0.0,0.0,,0.0,,,BTC-27SEP24-76000-P,0.2507266,,,
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-5APR24,74093.35500000001,67.9,0.0,0.0,,0.0,,,BTC-5APR24-77000-P,0.09305547,,,
,0.0,BTC,72011.29,1710223032952,BTC,BTC-29MAR24,73726.02,88.18,0.0,0.0,,0.0,,,BTC-29MAR24-67500-C,0.12380688,,,
,0.0,BTC,72011.29,1710223032952,BTC,SYN.BTC-12MAR24,72016.58130074492,24.19,0.0,0.0,,0.0,0.0019,,BTC-12MAR24-73250-C,0.0,,,
,88515.32,BTC,72011.29,1710223032952,BTC,SYN.BTC-14MAR24,72505.58708731517,97.73,50.0,0.0,-0.4049,0.0,0.0235,,BTC-14MAR24-70750-P,0.02238713,0.0246,0.0246,0.0247
,0.0,BTC,72011.29,1710223032952,BTC,BTC-27SEP24,80619.44,94.69,0.0,0.0,,0.0,,,BTC-27SEP24-150000-C,0.09473955,,,
0.103,1533864.28,BTC,72011.29,1710223032952,BTC,BTC-26APR24,75201.87,80.64,202.8,0.0,-9.7345,56.5,0.105,0.101,BTC-26APR24-74000-P,0.10476114,0.102,0.102,0.113
0.52175,2390615.72,BTC,72011.29,1710223032952,BTC,BTC-29MAR24,73732.53,100.0,70.0,0.0,0.0,1033.2,0.524,0.5195,BTC-29MAR24-35000-C,0.52530133,0.497,0.497,0.497
,0.0,BTC,72011.29,1710223032953,BTC,SYN.BTC-5APR24,74093.35500000001,87.58,0.0,0.0,,0.0,,0.005,BTC-5APR24-110000-P,0.48925476,,,
0.035,1869217.98,BTC,72011.29,1710223032953,BTC,BTC-22MAR24,73182.95,87.01,684.0,0.0,-27.0833,53.3,0.0365,0.0335,BTC-22MAR24-70000-P,0.03887862,0.035,0.0345,0.0485
0.0003,0.0,BTC,72011.29,1710223032953,BTC,BTC-28JUN24,77322.77,100.0,0.0,0.0,,292.8,0.0005,0.0001,BTC-28JUN24-10000-P,4.03e-06,0.0001,,
,248116.19,BTC,72011.29,1710223032953,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,250.0,0.0,9733.3333,10.0,0.0001,,BTC-12MAR24-64500-P,5.41e-05,0.0295,0.0001,0.0295
,0.0,BTC,72011.29,1710223032953,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,0.0,0.0,,0.0,0.0011,,BTC-12MAR24-66750-P,0.00052846,,,
,0.0,BTC,72011.29,1710223032953,BTC,SYN.BTC-5APR24,74093.35500000001,64.55,0.0,0.0,,0.0,,,BTC-5APR24-69000-C,0.10469142,,,
0.12175,850361.67,BTC,72011.29,1710223032953,BTC,SYN.BTC-31MAY24,76373.63777777778,78.43,96.1,0.0,-6.2016,17.0,0.1235,0.12,BTC-31MAY24-73000-P,0.12202544,0.121,0.1205,0.129
0.00305,130765.57,BTC,72011.29,1710223032953,BTC,SYN.BTC-12MAR24,72366.10126194553,85.74,209.3,0.0,-7.6923,88.2,0.006,0.0001,BTC-12MAR24-73000-C,0.01103223,0.006,0.0012,0.0135
0.0009,0.0,BTC,72011.29,1710223032953,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,28.4,0.0012,0.0006,BTC-27DEC24-10000-P,0.00092976,0.0016,,
0.142,121949.19,BTC,72011.29,1710223032953,BTC,BTC-27SEP24,80619.44,75.71,12.0,0.0,24.7967,164.8,0.151,0.133,BTC-27SEP24-100000-C,0.1443529,0.1535,0.123,0.1535
,0.0,BTC,72011.29,1710223032953,BTC,SYN.BTC-31MAY24,76373.63777777778,100.0,0.0,0.0,,0.0,,,BTC-31MAY24-36000-C,0.53599219,,,
0.14175,145877.55,BTC,72011.29,1710223032953,BTC,BTC-26APR24,75201.87,99.79,14.0,0.0,1.4035,6.0,0.143,0.1405,BTC-26APR24-79000-P,0.1703531,0.1445,0.1425,0.145
0.814,0.0,BTC,72011.29,1710223032953,BTC,BTC-27SEP24,80619.44,100.0,0.0,0.0,,169.0,0.8235,0.8045,BTC-27SEP24-15000-C,0.81514066,0.6,,
0.102,1893028.93,BTC,72011.29,1710223032953,BTC,BTC-26APR24,75201.87,80.96,254.3,0.0,27.5,30.9,0.104,0.1,BTC-26APR24-76000-C,0.10923094,0.102,0.08,0.11
0.02575,566265.61,BTC,72011.29,1710223032953,BTC,BTC-29MAR24,73726.02,89.58,265.4,0.0,-31.0811,35.7,0.0265,0.025,BTC-29MAR24-66000-P,0.03341041,0.0255,0.0255,0.037
0.59025,42362.59,BTC,72011.29,1710223032953,BTC,BTC-29MAR24,73726.02,100.0,1.0,0.0,0.2555,1668.8,0.592,0.5885,BTC-29MAR24-30000-C,0.59310417,0.5885,0.587,0.5885
0.0335,412430.18,BTC,72011.29,1710223032953,BTC,BTC-26APR24,75201.87,81.15,163.5,0.0,-13.1579,181.1,0.035,0.032,BTC-26APR24-61000-P,0.03498015,0.033,0.033,0.038
0.04725,0.0,BTC,72011.29,1710223032953,BTC,SYN.BTC-13MAR24,72435.84417463036,99.72,0.0,0.0,,0.0,0.0535,0.041,BTC-13MAR24-75000-P,0.04882997,,,
0.30675,1982042.98,BTC,72011.29,1710223032953,BTC,BTC-26APR24,75201.87,86.43,87.9,0.0,-5.7927,59.3,0.3105,0.303,BTC-26APR24-95000-P,0.30704621,0.309,0.303,0.328
0.01325,18046.78,BTC,72011.29,1710223032953,BTC,SYN.BTC-31MAY24,76373.63777777778,84.17,18.0,0.0,11.5385,179.4,0.014,0.0125,BTC-31MAY24-46000-P,0.01436452,0.0145,0.013,0.0145
,0.0,BTC,72011.29,1710223032953,BTC,BTC-29MAR24,73726.02,86.66,0.0,0.0,,0.0,,,BTC-29MAR24-75500-C,0.0655066,,,
0.05275,202765.33,BTC,72011.29,1710223032953,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,53.9,0.0,20.8791,21.8,0.0565,0.049,BTC-13MAR24-68500-C,0.06203282,0.055,0.0455,0.055
,0.0,BTC,72011.29,1710223032953,BTC,BTC-29MAR24,73726.02,87.89,0.0,0.0,,0.0,,,BTC-29MAR24-69500-P,0.0496469,,,
,0.0,BTC,72011.29,1710223032953,BTC,SYN.BTC-5APR24,74093.35500000001,81.29,0.0,0.0,,0.0,,,BTC-5APR24-58000-P,0.01138691,,,
0.4935,1301166.96,BTC,72011.29,1710223032953,BTC,BTC-26APR24,75201.87,100.0,36.8,0.0,1.4359,133.3,0.501,0.486,BTC-26APR24-38000-C,0.49720002,0.4945,0.48,0.496
0.029,370559.56,BTC,72011.29,1710223032953,BTC,BTC-26APR24,75201.87,88.24,159.2,0.0,-3.2787,245.2,0.031,0.027,BTC-26APR24-100000-C,0.03504175,0.0295,0.0295,0.034
0.03475,841905.68,BTC,72011.29,1710223032953,BTC,BTC-29MAR24,73726.02,87.9,308.4,0.0,-29.4737,257.3,0.036,0.0335,BTC-29MAR24-68000-P,0.04159814,0.0335,0.0335,0.0475
,0.0,BTC,72011.29,1710223032953,BTC,BTC-29MAR24,73726.02,87.9,0.0,0.0,,0.0,,,BTC-29MAR24-68500-C,0.11510325,,,
0.0085,561824.66,BTC,72011.29,1710223032953,BTC,SYN.BTC-13MAR24,72435.84417463036,97.87,663.2,0.0,-54.3478,315.0,0.0095,0.0075,BTC-13MAR24-70500-P,0.01502891,0.0105,0.008,0.023
0.04825,547646.43,BTC,72011.29,1710223032953,BTC,BTC-15MAR24,72575.33,93.61,144.5,0.0,28.5714,359.9,0.05,0.0465,BTC-15MAR24-70000-C,0.05730503,0.0495,0.0385,0.059
,9329.8,BTC,72011.29,1710223032953,BTC,SYN.BTC-14MAR24,72505.58708731517,99.26,20.0,0.0,-18.3099,0.0,0.01,,BTC-14MAR24-66500-P,0.00663169,0.0058,0.0058,0.0071
,0.0,BTC,72011.29,1710223032953,BTC,SYN.BTC-31MAY24,76373.63777777778,100.0,0.0,0.0,,0.0,,,BTC-31MAY24-43000-P,0.01857805,,,
0.046,175777.59,BTC,72011.29,1710223032953,BTC,BTC-28JUN24,77316.26,81.88,52.8,0.0,8.1395,86.8,0.047,0.045,BTC-28JUN24-56000-P,0.05159439,0.0465,0.043,0.047
,0.0,BTC,72011.29,1710223032953,BTC,BTC-28JUN24,77316.26,76.22,0.0,0.0,,0.0,,,BTC-28JUN24-82000-P,0.20164977,,,
0.504,579159.93,BTC,72011.29,1710223032953,BTC,BTC-26APR24,75201.87,100.0,16.2,0.0,1.6966,160.7,0.5095,0.4985,BTC-26APR24-37000-C,0.51000925,0.5095,0.4955,0.5125
,14814.26,BTC,72011.29,1710223032953,BTC,SYN.BTC-12MAR24,72366.10126194553,96.22,62.4,0.0,-46.6667,35.7,0.0008,,BTC-12MAR24-75000-C,0.00470067,0.004,0.0001,0.0075
0.08225,79154.8,BTC,72011.29,1710223032953,BTC,BTC-27SEP24,80619.44,82.94,13.1,0.0,-14.1304,256.1,0.0845,0.08,BTC-27SEP24-58000-P,0.09479749,0.079,0.079,0.093
0.00265,10452.26,BTC,72011.29,1710223032953,BTC,BTC-29MAR24,73726.02,100.0,49.6,0.0,6.8966,250.7,0.0029,0.0024,BTC-29MAR24-50000-P,0.002821,0.0031,0.0027,0.0031
0.2855,0.0,BTC,72011.29,1710223032953,BTC,SYN.BTC-31MAY24,76373.63777777778,81.43,0.0,0.0,,0.0,0.3005,0.2705,BTC-31MAY24-92000-P,0.28875325,,,
,0.0,BTC,72011.29,1710223032953,BTC,SYN.BTC-14MAR24,72505.58708731517,40.0,0.0,0.0,,0.0,0.0325,,BTC-14MAR24-72250-P,0.01200072,,,
